0.000000000000000000e+00,4.541469233379376996e-02,1.666886638670501963e-01,2.071672922495782776e-01,2.273296185689247517e-01,1.903773949147167799e-01,1.685925787809818832e-01,2.474336608968986662e-01,9.997114417528093488e-01,1.904787783154817948e-01,2.385558321416697269e-01,2.072077516857058765e-01,1.597439398963776402e-01,2.416829979660416183e-01,1.747271808042762942e-01,1.985308026992274599e-01,2.285899602972831512e-01,2.058906778735662690e-01,9.941491714808929903e-01,4.846477397314449265e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.541469233379376996e-02,4.541469233379376996e-02,5.728409085678679014e-02,4.541469233379376996e-02,4.541469233379376996e-02,4.541469233379376996e-02,5.727388090789361508e-01,4.541469233379376996e-02,4.541469233379376996e-02,4.541469233379376996e-02,8.079313589591072264e-02,5.728409085678679014e-02,4.541469233379376996e-02,4.541469233379376996e-02,5.728409085678679014e-02,4.541469233379376996e-02,4.677352436898956634e-01,3.762350011684742479e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.128709762963932328e-01,2.240326826614456590e-01,1.884914508378499054e-01,1.720554620696543857e-01,2.430133438879717445e-01,9.993506898146097273e-01,1.904646988672727692e-01,2.401129847405280016e-01,2.081419171454113037e-01,1.628830187630592452e-01,2.351868743082941582e-01,1.765188115729744989e-01,1.958381733015812365e-01,2.463765253172941483e-01,1.973248517842055294e-01,9.927744539878076147e-01,4.999159581645276074e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.222702869488346611e-01,1.897232145575709072e-01,1.855458561274292983e-01,1.674639601618909401e-01,8.773172562752061809e-01,1.970211285378243027e-01,1.827431111966810184e-01,1.707835158482243487e-01,1.759008779643427278e-01,1.769895122291056111e-01,1.744288577846822841e-01,2.117154061042597901e-01,1.731183938307601367e-01,1.649684752179340630e-01,9.544340029249642754e-01,9.941491714808929903e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.913769215125925849e-01,1.964280579274059191e-01,1.774736437885506279e-01,9.981958790428098194e-01,1.835486894945435321e-01,2.204576022973698535e-01,2.377081875880161232e-01,1.743140460216049126e-01,2.025685733883810791e-01,1.544070830724364740e-01,1.752904017858554764e-01,1.881870102805483780e-01,1.980269011074465291e-01,9.837082626231848925e-01,9.927744539878076147e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.775291909625831832e-01,1.995878177804286391e-01,9.988455359952016499e-01,2.289728980296699135e-01,1.946664451354255254e-01,2.380728099770647033e-01,1.908958194396971064e-01,1.987256564333083897e-01,2.176090027280815076e-01,1.961513445390814792e-01,1.921265534707136957e-01,1.570476079935930469e-01,9.738003694382244557e-01,9.895875212220551775e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.261269968527507557e-01,8.866419482755268922e-01,1.963278304587603162e-01,2.306005851403632456e-01,2.216424494051721927e-01,1.672595619385117416e-01,2.370674977458488430e-01,1.974865504426873419e-01,1.967207086131779192e-01,2.212868084743997987e-01,1.820401891448063803e-01,9.819291067638932224e-01,9.895875212220551775e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.993506898146097273e-01,1.964328352269592015e-01,2.324647672711629698e-01,2.243563797307008834e-01,1.635653458377613889e-01,2.503397151955533140e-01,1.963397799571382218e-01,1.988229019064830239e-01,2.293852751142979873e-01,1.747802859110102192e-01,9.647995485050866460e-01,4.846477397314449265e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.541469233379376996e-02,4.541469233379376996e-02,4.541469233379376996e-02,5.728409085678679014e-02,8.079313589591072264e-02,4.541469233379376996e-02,4.541469233379376996e-02,8.079313589591072264e-02,4.541469233379376996e-02,4.254928826237676653e-01,5.388144447442932972e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.200780261804664850e-01,2.223765081180108516e-01,1.608075800214830708e-01,2.509966933787577958e-01,1.709616892492140661e-01,1.966642291402099507e-01,2.375460914924578948e-01,2.073393816609463147e-01,9.796229944258932898e-01,9.941491714808929903e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.288322649444908541e-01,1.612294239095630466e-01,2.563056282199394631e-01,1.714478921023870339e-01,1.933637543917818558e-01,2.489105358188104800e-01,2.276885358410378202e-01,9.993506898146097273e-01,4.846477397314449265e-01
