0.000000000000000000e+00,1.767337038822693329e-01,4.541469233379376996e-02,2.374666486798569787e-01,4.541469233379376996e-02,1.894675907353391420e-01,2.057421326788242133e-01,1.993771706196263982e-01,2.520500585531545990e-01,2.672973222798160631e-01,2.295385895288162559e-01,2.158928994085412556e-01,1.872527636341133339e-01,2.060640686512763553e-01,1.993771706196263982e-01,2.607204909465996034e-01,2.779005552489753339e-01,2.388718769292274835e-01,2.245177816403809978e-01,1.760641417757114746e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.541469233379376996e-02,4.541469233379376996e-02,4.541469233379376996e-02,4.541469233379376996e-02,4.541469233379376996e-02,4.541469233379376996e-02,3.499623713198652952e-01,4.541469233379376996e-02,4.541469233379376996e-02,4.541469233379376996e-02,4.541469233379376996e-02,4.541469233379376996e-02,4.541469233379376996e-02,4.541469233379376996e-02,4.541469233379376996e-02,4.541469233379376996e-02,4.090246789161127716e-01,2.827538758274596442e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.541469233379376996e-02,1.894675907353389754e-01,2.138100694862044848e-01,1.993771706196263982e-01,2.099272909493778705e-01,2.672973222798160631e-01,2.141107694027469255e-01,2.158928994085412556e-01,1.872527636341134727e-01,2.067101741402341541e-01,1.993771706196263982e-01,2.607204909465996034e-01,2.779005552489753339e-01,2.442732642039880386e-01,2.250825657996995688e-01,2.684743417213733552e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.138100694862044848e-01,1.993771706196263982e-01,2.339854521443620605e-01,2.672973222798160631e-01,2.141107694027469255e-01,2.158928994085412556e-01,1.872527636341134727e-01,2.067101741402341541e-01,1.993771706196263982e-01,2.607204909465996034e-01,2.779005552489753339e-01,2.442732642039880386e-01,2.250627106490969420e-01,1.852387314573851751e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.541469233379376996e-02,2.055220439863438275e-01,4.541469233379376996e-02,5.637978025457851539e-01,4.541469233379376996e-02,4.541469233379376996e-02,3.547013998155046921e-01,4.541469233379376996e-02,4.541469233379376996e-02,4.541469233379376996e-02,2.855842064843844841e-01,2.592850110756148574e-01,1.983387405048420149e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.491983453199437260e-01,2.672973222798160631e-01,2.141107694027469255e-01,2.158928994085412556e-01,1.872527636341134727e-01,2.067101741402341541e-01,1.993771706196263982e-01,2.607204909465996034e-01,2.779005552489753339e-01,2.442732642039880386e-01,2.250825657996995688e-01,1.763623633786138012e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.079313589591072264e-02,8.079313589591072264e-02,8.079313589591072264e-02,8.079313589591072264e-02,8.079313589591072264e-02,8.079313589591072264e-02,8.079313589591072264e-02,8.079313589591072264e-02,8.079313589591072264e-02,5.894778331236093516e-01,2.828737122671023951e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.141107694027469255e-01,2.158928994085412556e-01,1.872527636341134727e-01,2.067101741402341541e-01,1.993771706196263982e-01,2.607204909465996034e-01,2.779005552489753339e-01,2.442732642039880386e-01,2.250825657996995688e-01,1.763623633786138012e-01
