0.000000000000000000e+00,1.838629324294476508e-01,1.793089964309849405e-01,1.553328137613343429e-01,1.709474129260586950e-01,1.609171961645788074e-01,1.623867216963969240e-01,1.583061804839702158e-01,1.554816698010050846e-01,1.617867850045314471e-01,1.568269244779421923e-01,1.714391497798276598e-01,1.642324399243942912e-01,1.580381718807234437e-01,1.556393084343561384e-01,1.530659241075216503e-01,1.745998857536060211e-01,1.992936557440520284e-01,1.532010208265584261e-01,1.764265190261962990e-01,1.583042446470590836e-01,1.374520836037218252e-01,1.735251464744674843e-01,1.511280148090099751e-01,1.642943726124167780e-01,1.543345891963482652e-01,1.650335898214557451e-01,1.571624761051837460e-01,1.537051311115013308e-01,1.669645939972916049e-01,1.501519631121842335e-01,1.676729338274370873e-01,1.753815360911742394e-01,1.461884140434034640e-01,1.655064118239743809e-01,1.712229674648396149e-01,1.542114465759456821e-01,1.847741645823784418e-01,1.694300086797833060e-01,1.737298428233518266e-01,1.854508140074591638e-01,1.664800125051564550e-01,1.662580710147514851e-01,1.554076403171013310e-01,1.539471227918897123e-01,1.524980877184036743e-01,1.576866079353867467e-01,1.906368639561663858e-01,1.753846556123201672e-01,1.865225542338519449e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.745850105362122817e-01,1.761254529629696919e-01,1.625883558785802263e-01,1.574247014317970705e-01,1.583116718683346413e-01,1.642699535803467670e-01,1.740308091348392872e-01,1.655468271228046628e-01,1.819587920838210415e-01,1.637964876539690640e-01,1.622543582019247699e-01,1.725986491877862794e-01,1.538531325850551745e-01,1.885074974719462282e-01,1.782464128896588118e-01,1.568418488506566899e-01,1.530699536609432254e-01,1.563596165035763264e-01,1.571025594678090720e-01,1.622930529088784934e-01,1.641027047640739867e-01,1.664270644932827614e-01,1.398061245433201150e-01,1.367691087186386212e-01,1.846497132346562597e-01,1.781462158750077573e-01,1.497020954113544855e-01,1.562727986959237536e-01,1.385795472932817851e-01,1.850231186440686182e-01,1.734568469964563597e-01,1.608537067085780981e-01,1.611050283301857233e-01,1.654132894767626760e-01,1.811148284521023333e-01,1.691859404499718167e-01,1.548052759056675054e-01,1.965594668866046946e-01,1.718161000115999149e-01,1.807569093717744935e-01,1.670863658309684197e-01,1.678489065996538743e-01,1.718457835219684704e-01,1.629612395643239842e-01,1.759551056419839110e-01,1.466391181179622083e-01,1.544196853533538472e-01,1.598543701670379347e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.506971588454258104e-01,1.716341717741753647e-01,1.743358914445746755e-01,1.570154350832951851e-01,1.613819251463770033e-01,1.665546597434883203e-01,1.658753526074730755e-01,1.594572263944881718e-01,1.679066696256942826e-01,1.790909006386308677e-01,1.914988012329856548e-01,1.599026093304622698e-01,1.597173455640436834e-01,1.682054784559787186e-01,1.716330542155019290e-01,1.885832761288234183e-01,1.747826158374957972e-01,1.676074495601376779e-01,1.762186958204601250e-01,1.898730127178935856e-01,1.652922801282317722e-01,1.805364152104254050e-01,1.650268344496966522e-01,1.832255249253173790e-01,1.677754619756404997e-01,1.946345931455518430e-01,1.827703595568310468e-01,1.617365505221059763e-01,1.625003218254633675e-01,1.541871774565077846e-01,1.629274794705153906e-01,1.704256781497106854e-01,1.597524700513841545e-01,1.941334281425708408e-01,1.713413768371415680e-01,1.623945387474493296e-01,1.733723945365607533e-01,1.762495682937638697e-01,1.851033160261154331e-01,1.594410525347231544e-01,1.662984261857735624e-01,1.708620664414942647e-01,1.833144704487398857e-01,1.731969741095990278e-01,1.772288430224805700e-01,1.520637697611974537e-01,1.453808744542940401e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.608885629502964654e-01,1.709209575466932030e-01,1.606852279359936297e-01,1.805965529391728719e-01,1.594041802112419193e-01,1.749586252937272990e-01,1.374806473280487107e-01,1.765819485835666836e-01,1.943765375044523291e-01,1.653603492922378904e-01,1.704521335750062705e-01,1.757272537146260805e-01,1.496825014782944552e-01,1.884036547411016005e-01,1.751097379123792708e-01,1.679219166998149604e-01,1.465491093916684029e-01,1.673742412215750985e-01,1.810977993799071928e-01,1.527973941806115843e-01,1.864661931962540709e-01,1.598951919140803313e-01,1.553011617389396526e-01,1.579814129824857749e-01,1.541205457142619528e-01,1.726533706374498434e-01,1.718483377108099841e-01,1.737210758911267861e-01,1.768330441019777544e-01,1.629213059193821700e-01,1.915256753145409552e-01,1.597042255344218176e-01,1.536195688075185362e-01,1.557315736965739217e-01,1.510470307159523518e-01,1.672262588775550729e-01,1.595859724910129729e-01,1.861748461399164722e-01,1.797634076855643415e-01,1.794740742335172168e-01,1.520773525701441253e-01,1.868544318437224683e-01,1.767899002805375097e-01,1.637676542098494559e-01,1.847983579300280232e-01,1.761223709437432783e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.687503307116173523e-01,1.542798337846225665e-01,1.760761653117117465e-01,1.634958858228458822e-01,1.774161607234557292e-01,1.529477581947852327e-01,1.608327161745324307e-01,1.721687722803554588e-01,1.495958965477811042e-01,1.654282916640841539e-01,1.726779947319957431e-01,1.822234721424351167e-01,1.676959617968081240e-01,1.554021171421352265e-01,1.678737001175074350e-01,1.736669038963918055e-01,1.552330346869239819e-01,1.663473301073380983e-01,1.773641129419307738e-01,1.775658410220962713e-01,1.590628020659621833e-01,1.663163233258198870e-01,1.591556142580156097e-01,1.658111558267907071e-01,2.097419418787438705e-01,1.785601499954495852e-01,1.445916751088939245e-01,1.792537995887650004e-01,1.531990592314983191e-01,1.707790447274616930e-01,1.630161185473909813e-01,1.646425573240546392e-01,1.713244035976684843e-01,1.568547596979817382e-01,1.469649983033081975e-01,1.599946126390112688e-01,1.721263050815767248e-01,1.698493509679222246e-01,1.943675440821516776e-01,1.551217315127630114e-01,1.696737772250612453e-01,1.640714056201693083e-01,1.649558926019130956e-01,1.616797931669619048e-01,1.702321464639409698e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.415306597030397684e-01,1.413948663547243967e-01,1.637221023914636475e-01,1.743752124163677197e-01,1.635451145379251126e-01,1.520821925238921291e-01,1.757015771024877104e-01,1.577022678108068732e-01,1.533822571727156969e-01,1.800481678747880565e-01,1.727427542937954308e-01,1.601100615191919097e-01,1.721988523506563507e-01,1.700469720307600519e-01,1.827910070576743984e-01,1.987007198360909443e-01,1.692989701388802337e-01,1.731022001636722540e-01,1.487956854707251364e-01,1.563603552947962494e-01,1.781164142575402676e-01,1.657048421391309756e-01,1.552143943869026821e-01,1.761441768707369404e-01,2.013587118227905537e-01,1.615920208895575694e-01,1.675613821939443970e-01,1.803748035337667255e-01,1.520026358870546490e-01,1.644371924672207719e-01,1.729578810848977355e-01,1.880684581063517546e-01,1.715138436302506564e-01,1.498226403778249172e-01,1.776387529141905397e-01,1.750456589031339216e-01,1.663863024863484752e-01,1.575031790094417739e-01,1.681322886260002425e-01,1.739000752178263554e-01,1.658986000294896956e-01,1.587334517321834226e-01,1.795955270367408374e-01,1.872042408483249598e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.708088524279737508e-01,1.639067716028157484e-01,1.618931763146865821e-01,1.406809231431538076e-01,1.694156614479346290e-01,1.717940261934721158e-01,1.677129268994755618e-01,1.513196798714434022e-01,1.723112444443798685e-01,1.773670815201771334e-01,1.578755566944877731e-01,1.860214035971238522e-01,1.677726195451105795e-01,1.792346135803792317e-01,1.549441243128547030e-01,1.674524242818995479e-01,1.742284590356106000e-01,1.941409036947637223e-01,1.449137561296091337e-01,1.601494490048448738e-01,1.689107476758943960e-01,1.672651124595978811e-01,1.855034034278180699e-01,1.406007518551841140e-01,1.528789294100399709e-01,1.528812070135651957e-01,1.714839991249373641e-01,1.721983842318674518e-01,1.750577122111173223e-01,1.615154709134080657e-01,1.607522561655092830e-01,1.761310566353376794e-01,1.622207259807013913e-01,1.717121644840808037e-01,1.524059661287966994e-01,1.803496784458118729e-01,1.725555039764649634e-01,1.790805168093961841e-01,1.625142142771613396e-01,1.549298333456872456e-01,1.787947734678945466e-01,1.716278442624086242e-01,1.700768068378724074e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.675779715503489531e-01,1.592782070734255762e-01,1.712315362402266616e-01,1.756359420001589733e-01,1.709305421772007172e-01,1.711145186404693652e-01,1.593208449600135301e-01,1.520777062527898238e-01,1.544437505379998299e-01,1.778008594672484677e-01,1.572852123935439272e-01,1.575794564701687717e-01,1.678099333215012645e-01,1.721143843264614226e-01,1.805050836601397313e-01,1.420424205614202740e-01,1.928155592003334695e-01,1.628403349755848661e-01,1.741526427622539230e-01,1.623082036140882090e-01,1.772510946053884595e-01,1.508645820473972776e-01,1.612750617782433005e-01,1.533375771311785707e-01,1.965503988386301526e-01,1.531558618618747147e-01,1.597564136508575761e-01,1.668130546007448867e-01,1.619226386016526242e-01,1.742382406751355473e-01,1.901762640028539231e-01,1.906121774547606118e-01,1.632777810502927807e-01,1.602375639457379874e-01,1.853410233880083968e-01,1.685940494850756144e-01,1.522318129737486869e-01,1.567371287220867271e-01,1.583890292794785659e-01,1.611079853849341215e-01,1.705383793608392373e-01,1.549457743600601567e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.727901282449511855e-01,1.789309296826983586e-01,1.658634015107256499e-01,1.784361189657328872e-01,1.545088598385090384e-01,1.775222885784934757e-01,1.590434422787652680e-01,1.718641230881775561e-01,1.848432617532916877e-01,1.708836092295931142e-01,1.849303610697766997e-01,1.656605708733941695e-01,1.679992030724696550e-01,1.626038374920189544e-01,1.618482251601812694e-01,1.600455999653178085e-01,1.581774636464672312e-01,1.714183359891547076e-01,1.367993632546674887e-01,1.454601958726481625e-01,1.556428087216366052e-01,1.721402939431694867e-01,1.741604753550700657e-01,1.541303275048669097e-01,1.842465491226945307e-01,1.505813781891404968e-01,1.475754545783492522e-01,1.739861766384319663e-01,1.931119413993078460e-01,1.775262393364701319e-01,1.718328455887668804e-01,1.727009964173877865e-01,1.420797093643364761e-01,1.674597788779313146e-01,1.485526473228737654e-01,1.541084545475935874e-01,1.777447371939760157e-01,1.688545306962869197e-01,1.580604360280776222e-01,1.876872681823004985e-01,1.432811744638879670e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.594436051764937246e-01,1.503645491601298678e-01,1.605714503782427471e-01,1.524152895112029227e-01,1.747965965009483369e-01,1.694514322544721785e-01,1.608962631810668675e-01,1.562918378842381162e-01,1.813566234249708309e-01,1.575236974993963757e-01,1.597264020449439270e-01,1.694261068846460161e-01,2.010671239771862351e-01,1.870240295312574630e-01,1.839788954738479643e-01,1.568172258104343908e-01,1.880477720342811077e-01,1.762715156666014027e-01,1.647740173648525042e-01,1.758086233581131197e-01,1.559012615737413454e-01,1.539233529627385966e-01,1.633619579595916305e-01,1.695777770140254048e-01,1.839832432330368028e-01,1.735086953319534830e-01,1.640533895832144706e-01,1.613938365059459923e-01,1.599200472584307864e-01,1.714209392616335981e-01,1.874584650757160076e-01,2.076650172648315529e-01,1.769541858434569015e-01,1.725262487970363467e-01,1.602927100389166526e-01,1.805003897080581510e-01,1.673937540413405201e-01,1.841980387309316014e-01,1.739918754448412375e-01,1.433149622505681398e-01
